cst_id,cst_key,cst_firstname,cst_lastname,cst_marital_status,cst_gndr,cst_create_date
13982,AW00013982,Clarence,Chander,M,,2025-10-12
13983,AW00013983,Logan,Collins,M,,2025-10-12
13984,AW00013984,Adrian,Richardson,S,,2025-10-12
13985,AW00013985,Alexis,Wood,M,,2025-10-12
13986,AW00013986,Chloe,Anderson,M,,2025-10-12
13987,AW00013987,Eduardo,Collins,S,,2025-10-12
13988,AW00013988,Miguel,White,S,,2025-10-12
13989,AW00013989,Chloe,Bradley,S,,2025-10-12
13990,AW00013990,Stephanie,Wood,S,,2025-10-12
13991,AW00013991,Jack,Hayes,M,,2025-10-12
13992,AW00013992,Gregory,Xie,S,,2025-10-12
13993,AW00013993,Zachary,Patterson,M,,2025-10-12
13994,AW00013994,Isaac,Cook,M,,2025-10-12
13995,AW00013995,Michele,Black,M,,2025-10-12
13996,AW00013996,Marie,Perez,M,,2025-10-12
13997,AW00013997,Raquel,Hernandez,M,,2025-10-12
13998,AW00013998,Ethan,Martin,M,,2025-10-12
13999,AW00013999,Elijah,Gonzales,M,,2025-10-12
14000,AW00014000,Terry,Sharma,S,,2025-10-12
